Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,Wet_NoWet,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Month,WeekofYear,Daylight_Hours,Weekly_Tavg,Weekly_WetBulb,Weekly_AvgSpeed,Weekly_Daylight_Hours,Weekly_Tavg_lag1,Weekly_Tavg_lag2,Weekly_Tavg_lag3,Weekly_Tavg_lag4,Weekly_WetBulb_lag1,Weekly_WetBulb_lag2,Weekly_WetBulb_lag3,Weekly_WetBulb_lag4,Weekly_AvgSpeed_lag1,Weekly_AvgSpeed_lag2,Weekly_AvgSpeed_lag3,Weekly_AvgSpeed_lag4,Weekly_Daylight_Hours_lag1,Weekly_Daylight_Hours_lag2,Weekly_Daylight_Hours_lag3,Weekly_Daylight_Hours_lag4
1,2008-07-13,79,62,70.5,54,61.0,0.0,6.0,4.466666666666667,19.45,0,0.0,29.12,29.84,12.1,27,12.4,2008,7,28,14.983333333333333,73.92857142857143,66.42857142857143,9.62857142857143,15.004761904761905,74.71428571428571,74.92857142857143,73.92857142857143,74.07142857142857,66.85714285714286,66.28571428571429,67.0,67.28571428571429,9.157142857142857,9.057142857142857,8.77142857142857,9.0,15.00952380952381,15.026190476190475,15.028571428571427,15.042857142857143
2,2008-07-13,79,61,70.0,53,61.0,0.0,5.0,4.483333333333333,19.416666666666668,0,0.0,29.18,29.83,13.6,27,13.8,2008,7,28,14.933333333333334,73.5,65.71428571428571,10.285714285714286,14.985714285714286,73.92857142857143,74.71428571428571,74.92857142857143,73.92857142857143,66.42857142857143,66.85714285714286,66.28571428571429,67.0,9.62857142857143,9.157142857142857,9.057142857142857,8.77142857142857,15.004761904761905,15.00952380952381,15.026190476190475,15.028571428571427
1,2008-07-14,84,62,73.0,54,62.0,0.0,8.0,4.466666666666667,19.45,0,0.0,29.22,29.92,4.5,29,7.8,2008,7,29,14.983333333333333,73.35714285714286,65.0,10.171428571428573,14.983333333333334,73.5,73.92857142857143,74.71428571428571,74.92857142857143,65.71428571428571,66.42857142857143,66.85714285714286,66.28571428571429,10.285714285714286,9.62857142857143,9.157142857142857,9.057142857142857,14.985714285714286,15.004761904761905,15.00952380952381,15.026190476190475
2,2008-07-14,84,62,73.0,54,62.0,0.0,8.0,4.483333333333333,19.4,0,0.0,29.28,29.9,1.9,29,7.1,2008,7,29,14.916666666666664,72.92857142857143,64.0,9.985714285714286,14.966666666666667,73.35714285714286,73.5,73.92857142857143,74.71428571428571,65.0,65.71428571428571,66.42857142857143,66.85714285714286,10.171428571428573,10.285714285714286,9.62857142857143,9.157142857142857,14.983333333333334,14.985714285714286,15.004761904761905,15.00952380952381
1,2008-07-15,90,61,75.5,62,68.0,0.0,11.0,4.483333333333333,19.433333333333334,0,0.0,29.3,30.0,6.8,23,7.4,2008,7,29,14.95,72.78571428571429,63.857142857142854,9.971428571428572,14.961904761904762,72.92857142857143,73.35714285714286,73.5,73.92857142857143,64.0,65.0,65.71428571428571,66.42857142857143,9.985714285714286,10.171428571428573,10.285714285714286,9.62857142857143,14.966666666666667,14.983333333333334,14.985714285714286,15.004761904761905
2,2008-07-15,91,67,79.0,63,69.0,0.0,14.0,4.5,19.4,0,0.0,29.36,29.98,7.8,22,8.3,2008,7,29,14.899999999999999,73.64285714285714,64.28571428571429,9.685714285714285,14.945238095238095,72.78571428571429,72.92857142857143,73.35714285714286,73.5,63.857142857142854,64.0,65.0,65.71428571428571,9.971428571428572,9.985714285714286,10.171428571428573,10.285714285714286,14.961904761904762,14.966666666666667,14.983333333333334,14.985714285714286
1,2008-07-16,90,71,80.5,66,70.0,0.0,16.0,4.5,19.416666666666668,0,0.0,29.39,30.09,5.0,23,7.2,2008,7,29,14.916666666666668,74.5,64.71428571428571,9.142857142857142,14.94047619047619,73.64285714285714,72.78571428571429,72.92857142857143,73.35714285714286,64.28571428571429,63.857142857142854,64.0,65.0,9.685714285714285,9.971428571428572,9.985714285714286,10.171428571428573,14.945238095238095,14.961904761904762,14.966666666666667,14.983333333333334
2,2008-07-16,91,73,82.0,67,71.0,0.0,17.0,4.516666666666667,19.383333333333333,0,0.0,29.44,30.07,5.2,21,7.4,2008,7,29,14.866666666666667,76.14285714285714,66.14285714285714,8.428571428571429,14.923809523809524,74.5,73.64285714285714,72.78571428571429,72.92857142857143,64.71428571428571,64.28571428571429,63.857142857142854,64.0,9.142857142857142,9.685714285714285,9.971428571428572,9.985714285714286,14.94047619047619,14.945238095238095,14.961904761904762,14.966666666666667
1,2008-07-17,89,71,80.0,66,71.0,0.0,15.0,4.516666666666667,19.416666666666668,0,0.0,29.33,30.05,8.6,22,9.0,2008,7,29,14.900000000000002,77.57142857142857,67.57142857142857,7.742857142857143,14.919047619047618,76.14285714285714,74.5,73.64285714285714,72.78571428571429,66.14285714285714,64.71428571428571,64.28571428571429,63.857142857142854,8.428571428571429,9.142857142857142,9.685714285714285,9.971428571428572,14.923809523809524,14.94047619047619,14.945238095238095,14.961904761904762
2,2008-07-17,90,74,82.0,66,71.0,0.0,17.0,4.533333333333333,19.366666666666667,0,0.0,29.39,30.03,8.9,22,9.3,2008,7,29,14.833333333333334,78.85714285714286,68.85714285714286,7.957142857142857,14.897619047619047,77.57142857142857,76.14285714285714,74.5,73.64285714285714,67.57142857142857,66.14285714285714,64.71428571428571,64.28571428571429,7.742857142857143,8.428571428571429,9.142857142857142,9.685714285714285,14.919047619047618,14.923809523809524,14.94047619047619,14.945238095238095
1,2008-07-18,86,74,80.0,68,72.0,0.0,15.0,4.533333333333333,19.4,1,0.04,29.24,29.95,2.6,22,5.4,2008,7,29,14.866666666666665,79.85714285714286,70.28571428571429,7.714285714285714,14.89047619047619,78.85714285714286,77.57142857142857,76.14285714285714,74.5,68.85714285714286,67.57142857142857,66.14285714285714,64.71428571428571,7.957142857142857,7.742857142857143,8.428571428571429,9.142857142857142,14.897619047619047,14.919047619047618,14.923809523809524,14.94047619047619
2,2008-07-18,91,73,82.0,67,71.0,0.0,17.0,4.55,19.35,1,0.0,29.3,29.94,6.8,23,8.2,2008,7,29,14.8,80.78571428571429,70.71428571428571,7.828571428571429,14.869047619047619,79.85714285714286,78.85714285714286,77.57142857142857,76.14285714285714,70.28571428571429,68.85714285714286,67.57142857142857,66.14285714285714,7.714285714285714,7.957142857142857,7.742857142857143,8.428571428571429,14.89047619047619,14.897619047619047,14.919047619047618,14.923809523809524
1,2008-07-19,78,67,72.5,68,69.0,0.0,8.0,4.55,19.383333333333333,1,1.61,29.19,29.91,2.0,33,5.8,2008,7,29,14.833333333333332,79.85714285714286,70.71428571428571,7.471428571428571,14.859523809523811,80.78571428571429,79.85714285714286,78.85714285714286,77.57142857142857,70.71428571428571,70.28571428571429,68.85714285714286,67.57142857142857,7.828571428571429,7.714285714285714,7.957142857142857,7.742857142857143,14.869047619047619,14.89047619047619,14.897619047619047,14.919047619047618
2,2008-07-19,80,70,75.0,70,71.0,0.0,10.0,4.566666666666666,19.35,1,1.22,29.24,29.89,1.1,23,5.9,2008,7,29,14.783333333333335,79.07142857142857,70.85714285714286,7.285714285714286,14.840476190476192,79.85714285714286,80.78571428571429,79.85714285714286,78.85714285714286,70.71428571428571,70.71428571428571,70.28571428571429,68.85714285714286,7.471428571428571,7.828571428571429,7.714285714285714,7.957142857142857,14.859523809523811,14.869047619047619,14.89047619047619,14.897619047619047
1,2008-07-20,86,68,77.0,68,71.0,0.0,12.0,4.55,19.383333333333333,1,0.74,29.2,29.91,4.5,25,5.7,2008,7,29,14.833333333333332,78.35714285714286,70.85714285714286,7.042857142857144,14.835714285714285,79.07142857142857,79.85714285714286,80.78571428571429,79.85714285714286,70.85714285714286,70.71428571428571,70.71428571428571,70.28571428571429,7.285714285714286,7.471428571428571,7.828571428571429,7.714285714285714,14.840476190476192,14.859523809523811,14.869047619047619,14.89047619047619
2,2008-07-20,86,68,77.0,68,71.0,0.0,12.0,4.566666666666666,19.333333333333332,1,0.43,29.25,29.89,6.1,27,7.0,2008,7,29,14.766666666666666,77.92857142857143,70.85714285714286,6.757142857142857,14.816666666666666,78.35714285714286,79.07142857142857,79.85714285714286,80.78571428571429,70.85714285714286,70.85714285714286,70.71428571428571,70.71428571428571,7.042857142857144,7.285714285714286,7.471428571428571,7.828571428571429,14.835714285714285,14.840476190476192,14.859523809523811,14.869047619047619
1,2008-07-21,83,68,75.5,65,68.0,0.0,11.0,4.566666666666666,19.366666666666667,1,0.13,29.21,29.92,3.3,3,7.4,2008,7,30,14.8,77.0,70.42857142857143,6.485714285714286,14.81190476190476,77.92857142857143,78.35714285714286,79.07142857142857,79.85714285714286,70.85714285714286,70.85714285714286,70.85714285714286,70.71428571428571,6.757142857142857,7.042857142857144,7.285714285714286,7.471428571428571,14.816666666666666,14.835714285714285,14.840476190476192,14.859523809523811
2,2008-07-21,84,70,77.0,66,69.0,0.0,12.0,4.583333333333333,19.316666666666666,1,0.13,29.26,29.9,2.4,2,8.0,2008,7,30,14.733333333333334,76.57142857142857,70.0,6.857142857142857,14.792857142857143,77.0,77.92857142857143,78.35714285714286,79.07142857142857,70.42857142857143,70.85714285714286,70.85714285714286,70.85714285714286,6.485714285714286,6.757142857142857,7.042857142857144,7.285714285714286,14.81190476190476,14.816666666666666,14.835714285714285,14.840476190476192
1,2008-07-22,77,63,70.0,59,64.0,0.0,5.0,4.583333333333333,19.35,0,0.0,29.31,30.0,8.2,3,8.7,2008,7,30,14.76666666666667,74.85714285714286,69.0,6.928571428571429,14.78809523809524,76.57142857142857,77.0,77.92857142857143,78.35714285714286,70.0,70.42857142857143,70.85714285714286,70.85714285714286,6.857142857142857,6.485714285714286,6.757142857142857,7.042857142857144,14.792857142857143,14.81190476190476,14.816666666666666,14.835714285714285
2,2008-07-22,75,66,70.5,61,64.0,0.0,6.0,4.6,19.3,1,0.06,29.36,29.98,8.6,3,9.3,2008,7,30,14.700000000000001,74.57142857142857,68.28571428571429,7.428571428571429,14.769047619047617,74.85714285714286,76.57142857142857,77.0,77.92857142857143,69.0,70.0,70.42857142857143,70.85714285714286,6.928571428571429,6.857142857142857,6.485714285714286,6.757142857142857,14.78809523809524,14.792857142857143,14.81190476190476,14.816666666666666
1,2008-07-23,81,60,70.5,52,60.0,0.0,6.0,4.6,19.333333333333332,0,0.0,29.39,30.1,7.6,2,8.5,2008,7,30,14.733333333333333,73.92857142857143,66.71428571428571,7.8,14.761904761904761,74.57142857142857,74.85714285714286,76.57142857142857,77.0,68.28571428571429,69.0,70.0,70.42857142857143,7.428571428571429,6.928571428571429,6.857142857142857,6.485714285714286,14.769047619047617,14.78809523809524,14.792857142857143,14.81190476190476
2,2008-07-23,81,60,70.5,52,61.0,0.0,6.0,4.616666666666667,19.283333333333335,0,0.0,29.44,30.08,8.3,36,9.3,2008,7,30,14.666666666666668,73.0,65.28571428571429,8.314285714285715,14.738095238095239,73.92857142857143,74.57142857142857,74.85714285714286,76.57142857142857,66.71428571428571,68.28571428571429,69.0,70.0,7.8,7.428571428571429,6.928571428571429,6.857142857142857,14.761904761904761,14.769047619047617,14.78809523809524,14.792857142857143
1,2008-07-24,82,59,70.5,53,61.0,0.0,6.0,4.616666666666667,19.316666666666666,0,0.0,29.33,30.05,3.9,24,4.4,2008,7,30,14.7,72.07142857142857,63.857142857142854,7.942857142857143,14.72857142857143,73.0,73.92857142857143,74.57142857142857,74.85714285714286,65.28571428571429,66.71428571428571,68.28571428571429,69.0,8.314285714285715,7.8,7.428571428571429,6.928571428571429,14.738095238095239,14.761904761904761,14.769047619047617,14.78809523809524
2,2008-07-24,82,60,71.0,52,61.0,0.0,6.0,4.633333333333333,19.266666666666666,0,0.0,29.39,30.04,4.3,24,4.7,2008,7,30,14.633333333333333,71.42857142857143,62.857142857142854,7.557142857142858,14.704761904761906,72.07142857142857,73.0,73.92857142857143,74.57142857142857,63.857142857142854,65.28571428571429,66.71428571428571,68.28571428571429,7.942857142857143,8.314285714285715,7.8,7.428571428571429,14.72857142857143,14.738095238095239,14.761904761904761,14.769047619047617
1,2008-07-25,82,61,71.5,63,67.0,0.0,7.0,4.633333333333333,19.3,0,0.0,29.26,29.99,5.5,23,6.9,2008,7,30,14.666666666666668,70.64285714285714,62.57142857142857,7.4,14.695238095238096,71.42857142857143,72.07142857142857,73.0,73.92857142857143,62.857142857142854,63.857142857142854,65.28571428571429,66.71428571428571,7.557142857142858,7.942857142857143,8.314285714285715,7.8,14.704761904761906,14.72857142857143,14.738095238095239,14.761904761904761
2,2008-07-25,84,65,74.5,63,67.0,0.0,10.0,4.65,19.25,0,0.0,29.33,29.98,6.8,22,7.6,2008,7,30,14.6,71.28571428571429,63.0,7.242857142857143,14.671428571428569,70.64285714285714,71.42857142857143,72.07142857142857,73.0,62.57142857142857,62.857142857142854,63.857142857142854,65.28571428571429,7.4,7.557142857142858,7.942857142857143,8.314285714285715,14.695238095238096,14.704761904761906,14.72857142857143,14.738095238095239
1,2008-07-26,84,65,74.5,58,65.0,0.0,10.0,4.65,19.3,1,0.0,29.22,29.94,8.5,31,9.1,2008,7,30,14.65,71.85714285714286,63.142857142857146,7.214285714285714,14.664285714285715,71.28571428571429,70.64285714285714,71.42857142857143,72.07142857142857,63.0,62.57142857142857,62.857142857142854,63.857142857142854,7.242857142857143,7.4,7.557142857142858,7.942857142857143,14.671428571428569,14.695238095238096,14.704761904761906,14.72857142857143
2,2008-07-26,85,67,76.0,58,66.0,0.0,11.0,4.666666666666667,19.233333333333334,1,0.0,29.28,29.92,6.9,30,7.7,2008,7,30,14.566666666666666,72.64285714285714,64.0,7.1000000000000005,14.64047619047619,71.85714285714286,71.28571428571429,70.64285714285714,71.42857142857143,63.142857142857146,63.0,62.57142857142857,62.857142857142854,7.214285714285714,7.242857142857143,7.4,7.557142857142858,14.664285714285715,14.671428571428569,14.695238095238096,14.704761904761906
1,2008-07-27,83,62,72.5,58,64.0,0.0,8.0,4.666666666666667,19.283333333333335,0,0.0,29.16,29.89,5.9,24,6.7,2008,7,30,14.616666666666667,72.92857142857143,64.42857142857143,6.728571428571429,14.633333333333335,72.64285714285714,71.85714285714286,71.28571428571429,70.64285714285714,64.0,63.142857142857146,63.0,62.57142857142857,7.1000000000000005,7.214285714285714,7.242857142857143,7.4,14.64047619047619,14.664285714285715,14.671428571428569,14.695238095238096
2,2008-07-27,83,63,73.0,58,65.0,0.0,8.0,4.683333333333334,19.216666666666665,0,0.0,29.22,29.87,5.9,24,6.8,2008,7,30,14.533333333333331,73.28571428571429,65.0,7.071428571428571,14.60952380952381,72.92857142857143,72.64285714285714,71.85714285714286,71.28571428571429,64.42857142857143,64.0,63.142857142857146,63.0,6.728571428571429,7.1000000000000005,7.214285714285714,7.242857142857143,14.633333333333335,14.64047619047619,14.664285714285715,14.671428571428569
1,2008-07-28,85,66,75.5,63,67.0,0.0,11.0,4.683333333333334,19.266666666666666,0,0.0,29.16,29.87,4.0,7,6.1,2008,7,31,14.583333333333332,73.92857142857143,65.85714285714286,7.271428571428571,14.602380952380953,73.28571428571429,72.92857142857143,72.64285714285714,71.85714285714286,65.0,64.42857142857143,64.0,63.142857142857146,7.071428571428571,6.728571428571429,7.1000000000000005,7.214285714285714,14.60952380952381,14.633333333333335,14.64047619047619,14.664285714285715
2,2008-07-28,84,70,77.0,63,68.0,0.0,12.0,4.7,19.2,0,0.0,29.21,29.85,4.4,10,6.4,2008,7,31,14.5,74.71428571428571,66.0,7.2,14.578571428571427,73.92857142857143,73.28571428571429,72.92857142857143,72.64285714285714,65.85714285714286,65.0,64.42857142857143,64.0,7.271428571428571,7.071428571428571,6.728571428571429,7.1000000000000005,14.602380952380953,14.60952380952381,14.633333333333335,14.64047619047619
1,2008-07-29,88,65,76.5,67,70.0,0.0,12.0,4.7,19.25,1,0.05,29.14,29.85,6.4,20,7.9,2008,7,31,14.55,75.0,66.42857142857143,7.242857142857142,14.57142857142857,74.71428571428571,73.92857142857143,73.28571428571429,72.92857142857143,66.0,65.85714285714286,65.0,64.42857142857143,7.2,7.271428571428571,7.071428571428571,6.728571428571429,14.578571428571427,14.602380952380953,14.60952380952381,14.633333333333335
2,2008-07-29,89,70,79.5,67,71.0,0.0,15.0,4.716666666666667,19.183333333333334,1,0.23,29.21,29.83,5.9,20,7.9,2008,7,31,14.466666666666667,75.71428571428571,67.28571428571429,7.071428571428571,14.545238095238094,75.0,74.71428571428571,73.92857142857143,73.28571428571429,66.42857142857143,66.0,65.85714285714286,65.0,7.242857142857142,7.2,7.271428571428571,7.071428571428571,14.57142857142857,14.578571428571427,14.602380952380953,14.60952380952381
1,2008-07-30,89,72,80.5,65,70.0,0.0,16.0,4.716666666666667,19.233333333333334,0,0.0,29.04,29.75,7.8,27,8.6,2008,7,31,14.516666666666667,76.35714285714286,67.85714285714286,7.200000000000001,14.538095238095238,75.71428571428571,75.0,74.71428571428571,73.92857142857143,67.28571428571429,66.42857142857143,66.0,65.85714285714286,7.071428571428571,7.242857142857142,7.2,7.271428571428571,14.545238095238094,14.57142857142857,14.578571428571427,14.602380952380953
2,2008-07-30,90,72,81.0,67,71.0,0.0,16.0,4.733333333333333,19.166666666666668,0,0.0,29.1,29.73,8.8,27,9.7,2008,7,31,14.433333333333334,77.57142857142857,68.85714285714286,7.628571428571428,14.511904761904761,76.35714285714286,75.71428571428571,75.0,74.71428571428571,67.85714285714286,67.28571428571429,66.42857142857143,66.0,7.200000000000001,7.071428571428571,7.242857142857142,7.2,14.538095238095238,14.545238095238094,14.57142857142857,14.578571428571427
1,2008-07-31,89,72,80.5,67,70.0,0.0,16.0,4.733333333333333,19.216666666666665,1,0.14,29.06,29.76,4.9,27,5.8,2008,7,31,14.48333333333333,78.64285714285714,69.57142857142857,7.485714285714286,14.504761904761905,77.57142857142857,76.35714285714286,75.71428571428571,75.0,68.85714285714286,67.85714285714286,67.28571428571429,66.42857142857143,7.628571428571428,7.200000000000001,7.071428571428571,7.242857142857142,14.511904761904761,14.538095238095238,14.545238095238094,14.57142857142857
2,2008-07-31,89,71,80.0,69,72.0,0.0,15.0,4.75,19.15,1,0.5,29.11,29.74,5.6,27,6.9,2008,7,31,14.399999999999999,79.28571428571429,70.28571428571429,7.6000000000000005,14.478571428571428,78.64285714285714,77.57142857142857,76.35714285714286,75.71428571428571,69.57142857142857,68.85714285714286,67.85714285714286,67.28571428571429,7.485714285714286,7.628571428571428,7.200000000000001,7.071428571428571,14.504761904761905,14.511904761904761,14.538095238095238,14.545238095238094
1,2008-08-01,89,68,78.5,68,72.0,0.0,14.0,4.75,19.183333333333334,1,1.05,29.09,29.79,3.1,31,5.7,2008,8,31,14.433333333333334,79.5,70.85714285714286,7.5,14.469047619047618,79.28571428571429,78.64285714285714,77.57142857142857,76.35714285714286,70.28571428571429,69.57142857142857,68.85714285714286,67.85714285714286,7.6000000000000005,7.485714285714286,7.628571428571428,7.200000000000001,14.478571428571428,14.504761904761905,14.511904761904761,14.538095238095238
2,2008-08-01,89,72,80.5,69,73.0,0.0,16.0,4.766666666666667,19.133333333333333,0,0.0,29.14,29.77,1.9,6,3.6,2008,8,31,14.366666666666667,80.07142857142857,71.28571428571429,6.885714285714286,14.442857142857145,79.5,79.28571428571429,78.64285714285714,77.57142857142857,70.85714285714286,70.28571428571429,69.57142857142857,68.85714285714286,7.5,7.6000000000000005,7.485714285714286,7.628571428571428,14.469047619047618,14.478571428571428,14.504761904761905,14.511904761904761
